actual,predicted,recommendation
0.232,0.2320000000000031,Low usage - normal
0.232,0.2320000000000031,Low usage - normal
0.234,0.2340000000000008,Low usage - normal
0.232,0.23199999999999948,Low usage - normal
0.296,0.29506000000000016,Low usage - normal
0.308,0.30761999999999995,Low usage - normal
0.308,0.30761999999999995,Low usage - normal
0.308,0.30800000000000033,Low usage - normal
0.308,0.3080000000000005,Low usage - normal
0.304,0.3039999999999994,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.31,0.30999999999999944,Low usage - normal
0.24,0.23963999999999985,Low usage - normal
0.238,0.2386599999999998,Low usage - normal
0.236,0.2359999999999999,Low usage - normal
0.372,0.37264,Low usage - normal
1.078,1.0626200000000008,Moderate usage - monitor
1.116,1.1256000000000004,Moderate usage - monitor
1.172,1.169280000000001,Moderate usage - monitor
1.212,1.2104799999999998,Moderate usage - monitor
1.15,1.1559800000000002,Moderate usage - monitor
1.894,1.868420000000001,Moderate usage - monitor
1.486,1.4551199999999986,Moderate usage - monitor
1.186,1.2201399999999993,Moderate usage - monitor
2.262,2.2696999999999994,High usage - reduce load
2.398,2.343200000000001,High usage - reduce load
1.97,1.9707199999999998,Moderate usage - monitor
1.752,1.7526799999999998,Moderate usage - monitor
1.854,1.8443600000000009,Moderate usage - monitor
1.902,1.9079200000000005,Moderate usage - monitor
0.95,1.0026799999999996,Moderate usage - monitor
1.272,1.2367000000000008,Moderate usage - monitor
1.404,1.39648,Moderate usage - monitor
1.43,1.4355799999999996,Moderate usage - monitor
1.418,1.4198599999999997,Moderate usage - monitor
1.426,1.4264800000000002,Moderate usage - monitor
1.418,1.4178200000000007,Moderate usage - monitor
1.42,1.42018,Moderate usage - monitor
1.478,1.477039999999999,Moderate usage - monitor
1.492,1.4907799999999998,Moderate usage - monitor
1.496,1.49644,Moderate usage - monitor
1.498,1.4975,Moderate usage - monitor
1.496,1.4963599999999997,Moderate usage - monitor
1.492,1.4920000000000002,Moderate usage - monitor
1.498,1.4983400000000002,Moderate usage - monitor
1.496,1.4960399999999996,Moderate usage - monitor
1.45,1.4502199999999994,Moderate usage - monitor
1.434,1.431420000000001,Moderate usage - monitor
1.464,1.4595799999999988,Moderate usage - monitor
2.358,2.3789999999999996,High usage - reduce load
2.782,2.751299999999998,High usage - reduce load
2.756,2.755299999999999,High usage - reduce load
2.728,2.736,High usage - reduce load
2.628,2.6309999999999985,High usage - reduce load
2.506,2.5133599999999996,High usage - reduce load
2.678,2.6722799999999993,High usage - reduce load
2.78,2.7797199999999997,High usage - reduce load
2.754,2.7545600000000006,High usage - reduce load
3.22,3.2142000000000026,High usage - reduce load
3.216,3.2072799999999995,High usage - reduce load
3.208,3.2101599999999997,High usage - reduce load
3.194,3.1956399999999996,High usage - reduce load
3.236,3.235240000000001,High usage - reduce load
3.186,3.1816600000000013,High usage - reduce load
3.012,3.016139999999999,High usage - reduce load
2.88,2.89672,High usage - reduce load
2.612,2.609379999999998,High usage - reduce load
2.894,2.8722000000000008,High usage - reduce load
2.832,2.8541599999999985,High usage - reduce load
2.21,2.1990200000000018,High usage - reduce load
2.53,2.5528200000000005,High usage - reduce load
2.35,2.3534999999999986,High usage - reduce load
2.336,2.339240000000001,High usage - reduce load
2.34,2.34038,High usage - reduce load
2.238,2.23988,High usage - reduce load
1.628,1.6192800000000012,Moderate usage - monitor
1.654,1.6359800000000002,Moderate usage - monitor
1.648,1.6494999999999984,Moderate usage - monitor
1.528,1.5265000000000013,Moderate usage - monitor
1.47,1.4750999999999994,Moderate usage - monitor
1.468,1.467739999999999,Moderate usage - monitor
1.478,1.4773199999999995,Moderate usage - monitor
1.404,1.4054599999999988,Moderate usage - monitor
1.426,1.4260399999999998,Moderate usage - monitor
1.522,1.5183200000000008,Moderate usage - monitor
1.514,1.5161600000000002,Moderate usage - monitor
1.502,1.5024399999999998,Moderate usage - monitor
1.492,1.4931999999999994,Moderate usage - monitor
1.496,1.4957999999999994,Moderate usage - monitor
1.488,1.4883799999999996,Moderate usage - monitor
1.492,1.490639999999999,Moderate usage - monitor
1.502,1.50058,Moderate usage - monitor
1.492,1.49222,Moderate usage - monitor
1.476,1.4763999999999993,Moderate usage - monitor
1.476,1.4757799999999994,Moderate usage - monitor
1.48,1.4801199999999997,Moderate usage - monitor
1.482,1.4817999999999996,Moderate usage - monitor
1.41,1.410940000000001,Moderate usage - monitor
1.398,1.40024,Moderate usage - monitor
1.392,1.3917799999999991,Moderate usage - monitor
1.37,1.370620000000001,Moderate usage - monitor
1.372,1.3714800000000003,Moderate usage - monitor
1.378,1.378079999999999,Moderate usage - monitor
1.388,1.388060000000001,Moderate usage - monitor
1.394,1.3941400000000004,Moderate usage - monitor
1.392,1.3918599999999983,Moderate usage - monitor
1.394,1.3940400000000022,Moderate usage - monitor
1.39,1.3899999999999995,Moderate usage - monitor
1.39,1.3899999999999995,Moderate usage - monitor
1.45,1.449939999999999,Moderate usage - monitor
1.448,1.447399999999999,Moderate usage - monitor
1.444,1.4440000000000004,Moderate usage - monitor
1.452,1.451979999999999,Moderate usage - monitor
1.462,1.461199999999999,Moderate usage - monitor
1.456,1.456579999999999,Moderate usage - monitor
1.454,1.4539999999999984,Moderate usage - monitor
1.448,1.447879999999998,Moderate usage - monitor
1.414,1.4127599999999998,Moderate usage - monitor
1.488,1.48822,Moderate usage - monitor
1.502,1.4985799999999998,Moderate usage - monitor
1.496,1.4967800000000002,Moderate usage - monitor
1.482,1.48356,Moderate usage - monitor
1.47,1.4700399999999987,Moderate usage - monitor
1.47,1.4699399999999994,Moderate usage - monitor
1.476,1.475999999999999,Moderate usage - monitor
1.47,1.4705599999999992,Moderate usage - monitor
1.402,1.40214,Moderate usage - monitor
1.392,1.3923800000000008,Moderate usage - monitor
1.394,1.393680000000002,Moderate usage - monitor
1.396,1.3959999999999995,Moderate usage - monitor
1.402,1.4022199999999991,Moderate usage - monitor
1.36,1.3614999999999988,Moderate usage - monitor
1.298,1.3046400000000005,Moderate usage - monitor
1.3,1.3010000000000006,Moderate usage - monitor
1.296,1.2960000000000027,Moderate usage - monitor
1.3,1.3000199999999984,Moderate usage - monitor
1.298,1.2980200000000013,Moderate usage - monitor
1.3,1.2999999999999983,Moderate usage - monitor
1.296,1.2960000000000027,Moderate usage - monitor
1.308,1.307200000000001,Moderate usage - monitor
1.31,1.3094400000000013,Moderate usage - monitor
1.298,1.298160000000001,Moderate usage - monitor
1.292,1.2916800000000006,Moderate usage - monitor
1.286,1.2860000000000011,Moderate usage - monitor
1.306,1.3055800000000017,Moderate usage - monitor
1.346,1.3490999999999993,Moderate usage - monitor
1.4,1.4020600000000014,Moderate usage - monitor
1.402,1.4009399999999987,Moderate usage - monitor
1.376,1.3762800000000006,Moderate usage - monitor
1.37,1.3708800000000003,Moderate usage - monitor
1.372,1.371940000000001,Moderate usage - monitor
1.366,1.3659400000000008,Moderate usage - monitor
1.446,1.4452999999999987,Moderate usage - monitor
1.466,1.467239999999999,Moderate usage - monitor
1.392,1.3949600000000004,Moderate usage - monitor
1.4,1.3965599999999996,Moderate usage - monitor
1.414,1.4140800000000002,Moderate usage - monitor
1.408,1.4082599999999996,Moderate usage - monitor
1.406,1.4060000000000028,Moderate usage - monitor
1.41,1.410179999999998,Moderate usage - monitor
1.4,1.3999799999999991,Moderate usage - monitor
1.414,1.4138400000000007,Moderate usage - monitor
1.41,1.4110000000000016,Moderate usage - monitor
1.404,1.4039199999999974,Moderate usage - monitor
1.396,1.3960599999999996,Moderate usage - monitor
1.396,1.3956199999999999,Moderate usage - monitor
1.332,1.3321399999999997,Moderate usage - monitor
1.338,1.338019999999999,Moderate usage - monitor
1.328,1.3279799999999984,Moderate usage - monitor
1.324,1.3239599999999996,Moderate usage - monitor
1.322,1.3219200000000018,Moderate usage - monitor
1.318,1.317999999999999,Moderate usage - monitor
1.334,1.3331799999999987,Moderate usage - monitor
1.342,1.341280000000001,Moderate usage - monitor
1.334,1.3348999999999989,Moderate usage - monitor
1.322,1.3219000000000007,Moderate usage - monitor
1.328,1.3278200000000016,Moderate usage - monitor
1.336,1.3355400000000008,Moderate usage - monitor
1.336,1.3358999999999994,Moderate usage - monitor
1.332,1.331999999999997,Moderate usage - monitor
1.338,1.3381599999999978,Moderate usage - monitor
1.334,1.3338000000000019,Moderate usage - monitor
1.364,1.3640400000000006,Moderate usage - monitor
1.408,1.410480000000001,Moderate usage - monitor
1.4,1.40004,Moderate usage - monitor
1.38,1.381120000000001,Moderate usage - monitor
1.406,1.4040800000000002,Moderate usage - monitor
1.494,1.489999999999999,Moderate usage - monitor
1.49,1.49338,Moderate usage - monitor
1.494,1.4942199999999999,Moderate usage - monitor
1.484,1.4838199999999997,Moderate usage - monitor
1.406,1.4049399999999985,Moderate usage - monitor
1.398,1.4013799999999998,Moderate usage - monitor
1.396,1.3959199999999996,Moderate usage - monitor
1.408,1.4075000000000009,Moderate usage - monitor
0.456,0.46248000000000006,Low usage - normal
0.322,0.31278000000000017,Low usage - normal
0.316,0.31687999999999994,Low usage - normal
0.316,0.31599999999999967,Low usage - normal
0.316,0.31600000000000156,Low usage - normal
0.256,0.25598000000000015,Low usage - normal
0.228,0.22734000000000026,Low usage - normal
0.228,0.22790000000000027,Low usage - normal
0.22,0.2199199999999999,Low usage - normal
0.22,0.2199199999999999,Low usage - normal
0.218,0.21800000000000014,Low usage - normal
0.218,0.21800000000000005,Low usage - normal
0.228,0.22772000000000026,Low usage - normal
0.23,0.22920000000000026,Low usage - normal
0.226,0.22600000000000006,Low usage - normal
0.218,0.21888,Low usage - normal
0.218,0.21786000000000003,Low usage - normal
0.218,0.2179999999999999,Low usage - normal
0.22,0.21999999999999964,Low usage - normal
0.226,0.22598000000000001,Low usage - normal
0.224,0.22434000000000012,Low usage - normal
0.22,0.2199799999999999,Low usage - normal
0.218,0.218,Low usage - normal
0.218,0.21800000000000005,Low usage - normal
0.256,0.2561200000000001,Low usage - normal
0.298,0.29667999999999956,Low usage - normal
0.386,0.3804399999999999,Low usage - normal
0.41,0.41011999999999993,Low usage - normal
0.402,0.40278000000000047,Low usage - normal
0.398,0.3979600000000005,Low usage - normal
0.394,0.3939599999999991,Low usage - normal
0.388,0.3879600000000003,Low usage - normal
0.394,0.39218000000000025,Low usage - normal
0.324,0.32154000000000016,Low usage - normal
0.318,0.3198400000000002,Low usage - normal
0.316,0.31595999999999963,Low usage - normal
0.316,0.31600000000000167,Low usage - normal
0.316,0.31600000000000167,Low usage - normal
0.318,0.31800000000000056,Low usage - normal
0.314,0.314,Low usage - normal
0.228,0.22640000000000027,Low usage - normal
0.222,0.22206000000000028,Low usage - normal
0.22,0.2199799999999999,Low usage - normal
0.22,0.21999999999999967,Low usage - normal
0.22,0.22000000000000575,Low usage - normal
0.226,0.22600000000000006,Low usage - normal
0.226,0.22602000000000003,Low usage - normal
0.226,0.22599999999999912,Low usage - normal
0.222,0.22200000000000025,Low usage - normal
0.22,0.22001999999999988,Low usage - normal
0.218,0.21800000000000025,Low usage - normal
0.22,0.2199999999999994,Low usage - normal
0.228,0.22822000000000023,Low usage - normal
0.226,0.22644000000000009,Low usage - normal
0.224,0.22400000000000012,Low usage - normal
0.218,0.218,Low usage - normal
0.218,0.218,Low usage - normal
0.218,0.2179999999999999,Low usage - normal
0.218,0.2179999999999999,Low usage - normal
0.224,0.22400000000000017,Low usage - normal
0.298,0.29856,Low usage - normal
0.332,0.33330000000000004,Low usage - normal
0.418,0.4173199999999999,Low usage - normal
0.4,0.4035200000000004,Low usage - normal
0.396,0.39746000000000026,Low usage - normal
0.396,0.39600000000000074,Low usage - normal
0.396,0.39600000000000074,Low usage - normal
0.392,0.3920000000000002,Low usage - normal
0.384,0.38384000000000024,Low usage - normal
0.382,0.3819800000000002,Low usage - normal
0.334,0.33405999999999986,Low usage - normal
0.31,0.3111199999999999,Low usage - normal
0.316,0.3167400000000003,Low usage - normal
0.316,0.31593999999999967,Low usage - normal
0.22,0.22168000000000018,Low usage - normal
0.216,0.21826000000000004,Low usage - normal
0.216,0.21600000000000005,Low usage - normal
0.214,0.21399999999999886,Low usage - normal
0.216,0.21600000000000072,Low usage - normal
0.222,0.2219800000000002,Low usage - normal
0.222,0.2220200000000003,Low usage - normal
0.218,0.218,Low usage - normal
0.212,0.21361999999999987,Low usage - normal
0.212,0.21197999999999984,Low usage - normal
0.212,0.21200000000000035,Low usage - normal
0.22,0.22026,Low usage - normal
0.222,0.22194000000000025,Low usage - normal
0.222,0.22200000000000017,Low usage - normal
0.218,0.218,Low usage - normal
0.216,0.21600000000000005,Low usage - normal
0.216,0.21599999999999986,Low usage - normal
0.216,0.21600000000000438,Low usage - normal
0.222,0.22200000000000028,Low usage - normal
0.224,0.22398000000000018,Low usage - normal
0.222,0.22200000000000042,Low usage - normal
0.34,0.33919999999999995,Low usage - normal
0.326,0.3283399999999998,Low usage - normal
0.322,0.32175999999999955,Low usage - normal
0.322,0.32199999999999945,Low usage - normal
0.396,0.3958000000000005,Low usage - normal
0.398,0.39734000000000047,Low usage - normal
0.394,0.3939999999999991,Low usage - normal
0.39,0.3900000000000004,Low usage - normal
0.388,0.3880000000000004,Low usage - normal
0.384,0.3840000000000003,Low usage - normal
0.42,0.4196799999999998,Low usage - normal
0.468,0.46583999999999987,Low usage - normal
0.446,0.4491400000000004,Low usage - normal
0.356,0.3594599999999999,Low usage - normal
0.298,0.3007399999999997,Low usage - normal
0.298,0.29755999999999977,Low usage - normal
0.298,0.29800000000000165,Low usage - normal
0.308,0.3067600000000001,Low usage - normal
0.308,0.3076599999999999,Low usage - normal
0.304,0.3039999999999994,Low usage - normal
0.298,0.2979999999999992,Low usage - normal
0.298,0.2979999999999992,Low usage - normal
0.298,0.29800000000000165,Low usage - normal
0.3,0.3000000000000005,Low usage - normal
0.304,0.30423999999999946,Low usage - normal
0.304,0.30401999999999935,Low usage - normal
0.298,0.2979999999999992,Low usage - normal
0.294,0.2939200000000003,Low usage - normal
0.294,0.29400000000000037,Low usage - normal
0.294,0.29400000000000065,Low usage - normal
0.302,0.3020799999999997,Low usage - normal
0.302,0.3024999999999996,Low usage - normal
0.298,0.2979999999999992,Low usage - normal
0.292,0.2919000000000006,Low usage - normal
0.344,0.34168,Low usage - normal
0.398,0.3977199999999997,Low usage - normal
0.396,0.39594000000000007,Low usage - normal
0.398,0.3980000000000004,Low usage - normal
0.4,0.39999999999999925,Low usage - normal
0.394,0.3939799999999991,Low usage - normal
0.39,0.38994000000000034,Low usage - normal
0.452,0.4522000000000003,Low usage - normal
0.462,0.4631600000000004,Low usage - normal
0.464,0.4639200000000001,Low usage - normal
0.466,0.4654800000000002,Low usage - normal
0.468,0.46784000000000103,Low usage - normal
0.464,0.4639999999999992,Low usage - normal
0.458,0.4579399999999992,Low usage - normal
0.398,0.3957000000000003,Low usage - normal
0.344,0.33988,Low usage - normal
0.292,0.29566,Low usage - normal
0.294,0.29304000000000036,Low usage - normal
0.294,0.2940000000000003,Low usage - normal
0.288,0.2880000000000002,Low usage - normal
0.29,0.29001999999999944,Low usage - normal
0.29,0.2899999999999993,Low usage - normal
0.29,0.28999999999999987,Low usage - normal
0.296,0.2960999999999996,Low usage - normal
0.294,0.2942600000000002,Low usage - normal
0.292,0.2920000000000014,Low usage - normal
0.286,0.2860000000000004,Low usage - normal
0.286,0.28598000000000046,Low usage - normal
0.288,0.2880000000000002,Low usage - normal
0.29,0.28999999999999937,Low usage - normal
0.296,0.29601999999999956,Low usage - normal
0.296,0.29599999999999954,Low usage - normal
0.292,0.29200000000000065,Low usage - normal
0.288,0.2880000000000002,Low usage - normal
0.29,0.28999999999999937,Low usage - normal
0.392,0.39227999999999985,Low usage - normal
0.4,0.39866000000000007,Low usage - normal
0.398,0.3982400000000002,Low usage - normal
0.396,0.3960000000000003,Low usage - normal
0.39,0.3900000000000004,Low usage - normal
0.39,0.3899400000000004,Low usage - normal
0.388,0.3880000000000007,Low usage - normal
0.386,0.38599999999999995,Low usage - normal
0.39,0.3900400000000004,Low usage - normal
0.438,0.43738000000000005,Low usage - normal
0.468,0.46776000000000045,Low usage - normal
0.46,0.4624400000000005,Low usage - normal
0.42,0.41919999999999985,Low usage - normal
0.38,0.3796400000000002,Low usage - normal
0.296,0.2944599999999999,Low usage - normal
0.302,0.29955999999999955,Low usage - normal
0.3,0.3008400000000001,Low usage - normal
0.298,0.2980000000000011,Low usage - normal
0.226,0.22756000000000018,Low usage - normal
0.22,0.2215400000000002,Low usage - normal
0.218,0.21802,Low usage - normal
0.22,0.2199999999999994,Low usage - normal
0.226,0.22598000000000001,Low usage - normal
0.226,0.22602000000000003,Low usage - normal
0.226,0.22599999999999912,Low usage - normal
0.22,0.2199999999999999,Low usage - normal
0.22,0.2199999999999999,Low usage - normal
0.22,0.22000000000000575,Low usage - normal
0.222,0.22200000000000025,Low usage - normal
0.226,0.22596000000000008,Low usage - normal
0.228,0.22800000000000037,Low usage - normal
0.224,0.22400000000000017,Low usage - normal
0.22,0.21995999999999988,Low usage - normal
0.22,0.2199999999999999,Low usage - normal
0.294,0.2942000000000002,Low usage - normal
0.334,0.33336,Low usage - normal
0.332,0.33099999999999974,Low usage - normal
0.33,0.3300000000000003,Low usage - normal
0.326,0.32600000000000046,Low usage - normal
0.322,0.3219999999999994,Low usage - normal
0.32,0.32000000000000023,Low usage - normal
0.32,0.32000000000000023,Low usage - normal
0.322,0.3219999999999995,Low usage - normal
0.32,0.32000000000000023,Low usage - normal
0.32,0.3200000000000001,Low usage - normal
0.316,0.3159999999999996,Low usage - normal
0.316,0.31599999999999967,Low usage - normal
0.398,0.3982200000000001,Low usage - normal
0.316,0.31586000000000003,Low usage - normal
0.3,0.30093999999999976,Low usage - normal
0.3,0.30021999999999993,Low usage - normal
0.3,0.30000000000000143,Low usage - normal
0.294,0.29400000000000026,Low usage - normal
0.294,0.2939600000000003,Low usage - normal
0.292,0.29200000000000154,Low usage - normal
0.276,0.2746800000000001,Low usage - normal
0.228,0.22814000000000018,Low usage - normal
0.228,0.22774000000000033,Low usage - normal
0.226,0.22599999999999917,Low usage - normal
0.218,0.2183,Low usage - normal
0.22,0.21872,Low usage - normal
0.22,0.21999999999999967,Low usage - normal
0.22,0.22000000000000575,Low usage - normal
0.224,0.22400000000000017,Low usage - normal
0.22,0.21997999999999987,Low usage - normal
0.222,0.22214000000000028,Low usage - normal
0.218,0.218,Low usage - normal
0.216,0.21600000000000005,Low usage - normal
0.24,0.23929999999999982,Low usage - normal
0.326,0.3250600000000001,Low usage - normal
0.33,0.3296799999999998,Low usage - normal
0.326,0.3255600000000004,Low usage - normal
0.324,0.3240000000000007,Low usage - normal
0.316,0.31591999999999965,Low usage - normal
0.316,0.31579999999999964,Low usage - normal
0.316,0.3160000000000015,Low usage - normal
0.322,0.3219999999999994,Low usage - normal
0.328,0.32724000000000003,Low usage - normal
0.328,0.3278999999999997,Low usage - normal
0.322,0.3219599999999994,Low usage - normal
0.318,0.31792000000000054,Low usage - normal
0.316,0.31599999999999967,Low usage - normal
0.284,0.2836000000000002,Low usage - normal
0.224,0.22210000000000021,Low usage - normal
0.226,0.2246800000000002,Low usage - normal
0.32,0.31906000000000023,Low usage - normal
0.298,0.30190000000000006,Low usage - normal
0.3,0.2998999999999999,Low usage - normal
0.298,0.2979999999999991,Low usage - normal
0.298,0.2980000000000016,Low usage - normal
0.298,0.29800000000000165,Low usage - normal
0.298,0.29800000000000165,Low usage - normal
0.296,0.2960000000000001,Low usage - normal
0.258,0.25838,Low usage - normal
0.22,0.22378000000000012,Low usage - normal
0.222,0.22150000000000009,Low usage - normal
0.22,0.21999999999999936,Low usage - normal
0.23,0.23012000000000024,Low usage - normal
0.222,0.22134000000000012,Low usage - normal
0.22,0.2199599999999999,Low usage - normal
0.226,0.2261200000000001,Low usage - normal
0.228,0.2279600000000004,Low usage - normal
0.228,0.22800000000000037,Low usage - normal
0.31,0.3103999999999997,Low usage - normal
0.338,0.33728,Low usage - normal
0.334,0.3331000000000002,Low usage - normal
0.332,0.3320000000000007,Low usage - normal
0.338,0.33802000000000026,Low usage - normal
0.334,0.33435999999999977,Low usage - normal
0.332,0.3320000000000007,Low usage - normal
0.326,0.3260000000000003,Low usage - normal
0.324,0.3240000000000007,Low usage - normal
0.324,0.3240000000000018,Low usage - normal
0.324,0.3240000000000018,Low usage - normal
0.324,0.3240000000000018,Low usage - normal
0.332,0.33220000000000033,Low usage - normal
0.332,0.3325800000000001,Low usage - normal
0.254,0.25464000000000026,Low usage - normal
0.234,0.23616000000000004,Low usage - normal
0.228,0.22668000000000008,Low usage - normal
0.226,0.22606,Low usage - normal
0.228,0.22800000000000056,Low usage - normal
0.252,0.2523,Low usage - normal
0.314,0.31196000000000007,Low usage - normal
0.308,0.3098999999999996,Low usage - normal
0.308,0.3079999999999999,Low usage - normal
0.306,0.306000000000001,Low usage - normal
0.304,0.3040000000000015,Low usage - normal
0.304,0.3040000000000018,Low usage - normal
0.302,0.3020000000000003,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.25,0.2514199999999999,Low usage - normal
0.232,0.23285999999999996,Low usage - normal
0.232,0.23201999999999967,Low usage - normal
0.232,0.2320000000000031,Low usage - normal
0.226,0.22600000000000006,Low usage - normal
0.226,0.22600000000000006,Low usage - normal
0.244,0.24389999999999978,Low usage - normal
0.34,0.3377599999999996,Low usage - normal
0.336,0.3348599999999999,Low usage - normal
0.332,0.3320000000000005,Low usage - normal
0.33,0.3299999999999991,Low usage - normal
0.33,0.33000000000000107,Low usage - normal
0.33,0.33000000000000135,Low usage - normal
0.328,0.32800000000000223,Low usage - normal
0.332,0.3320200000000005,Low usage - normal
0.332,0.3320400000000005,Low usage - normal
0.328,0.32799999999999957,Low usage - normal
0.33,0.3299999999999991,Low usage - normal
0.328,0.3279999999999996,Low usage - normal
0.326,0.32600000000000035,Low usage - normal
0.302,0.30167999999999984,Low usage - normal
0.224,0.22628000000000018,Low usage - normal
0.224,0.2238000000000002,Low usage - normal
0.224,0.2239999999999998,Low usage - normal
0.224,0.2239999999999998,Low usage - normal
0.224,0.2239999999999998,Low usage - normal
0.224,0.2239999999999998,Low usage - normal
0.224,0.2239999999999998,Low usage - normal
0.222,0.22200000000000003,Low usage - normal
0.28,0.2800000000000001,Low usage - normal
0.308,0.30757999999999996,Low usage - normal
0.308,0.3072999999999999,Low usage - normal
0.308,0.30800000000000016,Low usage - normal
0.304,0.3039999999999994,Low usage - normal
0.3,0.3000000000000005,Low usage - normal
0.298,0.2979999999999992,Low usage - normal
0.296,0.29600000000000043,Low usage - normal
0.29,0.28999999999999937,Low usage - normal
0.222,0.2217,Low usage - normal
0.22,0.22012000000000007,Low usage - normal
0.218,0.21800000000000025,Low usage - normal
0.276,0.27627999999999997,Low usage - normal
0.33,0.3293999999999997,Low usage - normal
0.328,0.32745999999999986,Low usage - normal
0.33,0.3299999999999991,Low usage - normal
0.33,0.3299999999999991,Low usage - normal
0.328,0.32800000000000223,Low usage - normal
0.318,0.3176200000000001,Low usage - normal
0.318,0.3179200000000004,Low usage - normal
0.318,0.3180000000000013,Low usage - normal
0.316,0.31600000000000195,Low usage - normal
0.318,0.31800000000000056,Low usage - normal
0.32,0.32000000000000023,Low usage - normal
0.318,0.3180000000000006,Low usage - normal
0.318,0.31800000000000134,Low usage - normal
0.268,0.26768000000000014,Low usage - normal
0.222,0.2225,Low usage - normal
0.244,0.24044000000000007,Low usage - normal
0.306,0.3042799999999998,Low usage - normal
0.308,0.3078999999999999,Low usage - normal
0.304,0.3036799999999994,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.306,0.3060000000000009,Low usage - normal
0.306,0.3060000000000009,Low usage - normal
0.306,0.3060000000000009,Low usage - normal
0.304,0.3040000000000018,Low usage - normal
0.384,0.3841600000000003,Low usage - normal
0.382,0.3817000000000003,Low usage - normal
0.384,0.3840000000000003,Low usage - normal
0.38,0.3800000000000001,Low usage - normal
0.38,0.3800000000000001,Low usage - normal
0.378,0.37800000000000006,Low usage - normal
0.378,0.37800000000000006,Low usage - normal
0.382,0.38204000000000016,Low usage - normal
0.35,0.3509399999999999,Low usage - normal
0.414,0.415,Low usage - normal
0.406,0.4080600000000004,Low usage - normal
0.402,0.40216000000000046,Low usage - normal
0.398,0.3980000000000004,Low usage - normal
0.396,0.39600000000000074,Low usage - normal
0.396,0.39600000000000074,Low usage - normal
0.394,0.3940000000000004,Low usage - normal
0.394,0.39400000000000057,Low usage - normal
0.392,0.39200000000000024,Low usage - normal
0.39,0.39000000000000035,Low usage - normal
0.388,0.3880000000000009,Low usage - normal
0.388,0.3880000000000007,Low usage - normal
0.386,0.386,Low usage - normal
0.388,0.38800000000000034,Low usage - normal
0.302,0.30257999999999985,Low usage - normal
0.302,0.30185999999999974,Low usage - normal
0.3,0.3000000000000005,Low usage - normal
0.3,0.3000000000000006,Low usage - normal
0.296,0.29599999999999954,Low usage - normal
0.294,0.2940000000000004,Low usage - normal
0.292,0.2920000000000014,Low usage - normal
0.292,0.29200000000000154,Low usage - normal
0.29,0.29,Low usage - normal
0.29,0.29,Low usage - normal
0.29,0.28999999999999987,Low usage - normal
0.29,0.28999999999999987,Low usage - normal
0.288,0.28800000000000003,Low usage - normal
0.284,0.2839999999999997,Low usage - normal
0.29,0.2898599999999997,Low usage - normal
0.384,0.3849400000000002,Low usage - normal
0.368,0.36777999999999994,Low usage - normal
0.37,0.3686999999999999,Low usage - normal
0.368,0.36799999999999977,Low usage - normal
0.368,0.36799999999999977,Low usage - normal
0.396,0.3952199999999999,Low usage - normal
0.474,0.4769400000000001,Low usage - normal
0.468,0.4692200000000003,Low usage - normal
0.39,0.39290000000000025,Low usage - normal
0.39,0.38874000000000014,Low usage - normal
0.388,0.3880000000000007,Low usage - normal
0.388,0.3880000000000007,Low usage - normal
0.386,0.386,Low usage - normal
0.384,0.3840000000000003,Low usage - normal
0.386,0.386,Low usage - normal
0.386,0.386,Low usage - normal
0.386,0.386,Low usage - normal
0.386,0.386,Low usage - normal
0.388,0.38800000000000034,Low usage - normal
0.324,0.32442000000000026,Low usage - normal
0.222,0.22704000000000005,Low usage - normal
0.22,0.21890000000000004,Low usage - normal
0.22,0.21999999999999972,Low usage - normal
0.216,0.21600000000000008,Low usage - normal
0.214,0.21415999999999982,Low usage - normal
0.214,0.21399999999999889,Low usage - normal
0.212,0.21200000000000072,Low usage - normal
0.212,0.21200000000000027,Low usage - normal
0.212,0.21200000000000035,Low usage - normal
0.216,0.21608000000000008,Low usage - normal
0.218,0.21793999999999997,Low usage - normal
0.216,0.2160000000000008,Low usage - normal
0.216,0.21599999999999986,Low usage - normal
0.212,0.21199999999999983,Low usage - normal
0.21,0.2100000000000005,Low usage - normal
0.212,0.21199999999999977,Low usage - normal
0.212,0.21200000000000008,Low usage - normal
0.286,0.28630000000000017,Low usage - normal
0.298,0.29571999999999976,Low usage - normal
0.294,0.2949199999999999,Low usage - normal
0.36,0.3598199999999999,Low usage - normal
0.4,0.3985999999999999,Low usage - normal
0.394,0.3941399999999999,Low usage - normal
0.392,0.3920000000000002,Low usage - normal
0.394,0.3939999999999991,Low usage - normal
0.346,0.34569999999999984,Low usage - normal
0.32,0.3202800000000003,Low usage - normal
0.316,0.3180000000000004,Low usage - normal
0.31,0.3099199999999995,Low usage - normal
0.308,0.3079999999999999,Low usage - normal
0.308,0.3080000000000004,Low usage - normal
0.308,0.30800000000000044,Low usage - normal
0.31,0.30999999999999955,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.232,0.2329600000000002,Low usage - normal
0.216,0.2146999999999999,Low usage - normal
0.214,0.21407999999999988,Low usage - normal
0.214,0.21399999999999889,Low usage - normal
0.772,0.7753600000000003,Low usage - normal
1.278,1.266720000000001,Moderate usage - monitor
